path,type,license,license_confidence,source_url,chosen_path,roblox_import_notes,verification
ThirdPartyResources/Characters/Survival/Materials/SurvivalSkin1.mat,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; Unity material referencing character texture (texture rows carry the real license),n/a
ThirdPartyResources/Characters/Survival/Models/PosionSLime.png,texture,Unity-EULA,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,"skill icon / VFX texture, likely BizachiCode-original. embed only, no standalone redistribution; upload Restricted. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps",unverified
ThirdPartyResources/Characters/Survival/Models/Survival.fbx,mesh,CC0,low,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,"rigged zombie-style character (Zombie_Atlas textures); no pack name match; publisher disclosure: poly.pizza CC0; unverified; publisher disclosure covers ThirdPartyResources models as CC0. rigged mesh: use Roblox Importer (not bulk), <=4 bone influences/vertex, frozen transforms",unverified
ThirdPartyResources/Characters/Survival/Poison/Bubbles1.mat,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; Unity material referencing character texture (texture rows carry the real license),n/a
ThirdPartyResources/Characters/Survival/Poison/Lazy Potion.fbx,mesh,CC0,low,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,"FBX-SDK 2020 export (differs from KayKit Blender toolchain); no source located; unverified; publisher disclosure covers ThirdPartyResources models as CC0. mesh <=20k tri, single UV, watertight; identical MeshId+TextureId for instancing",unverified
ThirdPartyResources/Characters/Survival/Poison/PoisonPuddle.fbx,mesh,CC0,low,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,"VFX mesh; no source located; unverified; publisher disclosure covers ThirdPartyResources models as CC0. mesh <=20k tri, single UV, watertight; identical MeshId+TextureId for instancing",unverified
ThirdPartyResources/Characters/Survival/Poison/PoisonSmoke.prefab,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
ThirdPartyResources/Characters/Survival/Poison/Poisonprefab.prefab,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
ThirdPartyResources/Characters/Survival/Poison/Posion 1.mat,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; Unity material referencing character texture (texture rows carry the real license),n/a
ThirdPartyResources/Characters/Survival/Poison/Posion.mat,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; Unity material referencing character texture (texture rows carry the real license),n/a
ThirdPartyResources/Characters/Survival/Poison/PosionTexture.png,texture,Unity-EULA,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,"skill icon / VFX texture, likely BizachiCode-original. embed only, no standalone redistribution; upload Restricted. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps",unverified
ThirdPartyResources/Characters/Survival/Poison/Potion_Gradient.mat,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; Unity material referencing character texture (texture rows carry the real license),n/a
ThirdPartyResources/Characters/Survival/Poison/Potion_Gradient.png,texture,Unity-EULA,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,"skill icon / VFX texture, likely BizachiCode-original. embed only, no standalone redistribution; upload Restricted. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps",unverified
ThirdPartyResources/Characters/Survival/Poison/Solid_Gradient.mat,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; Unity material referencing character texture (texture rows carry the real license),n/a
ThirdPartyResources/Characters/Survival/Poison/Transparent.mat,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; Unity material referencing character texture (texture rows carry the real license),n/a
ThirdPartyResources/Characters/Survival/Poison/Transparent_Liquid.mat,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; Unity material referencing character texture (texture rows carry the real license),n/a
ThirdPartyResources/Characters/Survival/PosionDamage.prefab,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
ThirdPartyResources/Characters/Survival/PosionPuddlePrefab.prefab,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
ThirdPartyResources/Characters/Survival/SkillData/MultiPoisonousBottles.asset,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; ScriptableObject skill data - rebuild as Luau Config (values already extracted to extraction/gamedata-json where applicable),n/a
ThirdPartyResources/Characters/Survival/SkillData/PoisonousBottle.asset,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; ScriptableObject skill data - rebuild as Luau Config (values already extracted to extraction/gamedata-json where applicable),n/a
ThirdPartyResources/Characters/Survival/SkillData/PoisonousExplosion.asset,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; ScriptableObject skill data - rebuild as Luau Config (values already extracted to extraction/gamedata-json where applicable),n/a
ThirdPartyResources/Characters/Survival/SkillData/SurvivalAA.asset,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; ScriptableObject skill data - rebuild as Luau Config (values already extracted to extraction/gamedata-json where applicable),n/a
ThirdPartyResources/Characters/Survival/Survival_Character.prefab,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
ThirdPartyResources/Characters/Survival/Survival_CharacterSkin1.prefab,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
ThirdPartyResources/Characters/Survival/Textures/Zombie_Atlas 1.png,texture,CC0,low,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,"character atlas, poly.pizza-sourced per disclosure; per-file unverified. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps",unverified
ThirdPartyResources/Characters/Survival/Textures/Zombie_Atlas.png,texture,CC0,low,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,"character atlas, poly.pizza-sourced per disclosure; per-file unverified. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps",unverified
ThirdPartyResources/Characters/Vic/ArcherAA.asset,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; ScriptableObject skill data - rebuild as Luau Config (values already extracted to extraction/gamedata-json where applicable),n/a
ThirdPartyResources/Characters/Vic/ArcherDash.asset,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; ScriptableObject skill data - rebuild as Luau Config (values already extracted to extraction/gamedata-json where applicable),n/a
ThirdPartyResources/Characters/Vic/Archer_Skill_1.asset,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; ScriptableObject skill data - rebuild as Luau Config (values already extracted to extraction/gamedata-json where applicable),n/a
ThirdPartyResources/Characters/Vic/Archer_Skill_2.asset,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; ScriptableObject skill data - rebuild as Luau Config (values already extracted to extraction/gamedata-json where applicable),n/a
ThirdPartyResources/Characters/Vic/Arrow_1.prefab,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
ThirdPartyResources/Characters/Vic/Arrow_2.prefab,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
ThirdPartyResources/Characters/Vic/Vic.prefab,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
ThirdPartyResources/Characters/Vic/VicController.controller,animation,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; Mecanim state machine - re-implement in Luau with AnimationTrack priority/loops,n/a
ThirdPartyResources/Characters/Vic/VicSkin1.prefab,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
ThirdPartyResources/Effects/Bullet1006.png,texture,Unity-EULA,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,"VFX texture, no CC0/MIT source located; treated as BizachiCode-original. embed only, no standalone redistribution; upload Restricted. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps",unverified
ThirdPartyResources/Effects/Bullet1088.png,texture,Unity-EULA,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,"VFX texture, no CC0/MIT source located; treated as BizachiCode-original. embed only, no standalone redistribution; upload Restricted. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps",unverified
ThirdPartyResources/Effects/arcane_glow.png,texture,Unity-EULA,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,"VFX texture, no CC0/MIT source located; treated as BizachiCode-original. embed only, no standalone redistribution; upload Restricted. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps",unverified
ThirdPartyResources/Effects/arcane_glow_01.png,texture,Unity-EULA,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,"VFX texture, no CC0/MIT source located; treated as BizachiCode-original. embed only, no standalone redistribution; upload Restricted. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps",unverified
ThirdPartyResources/Effects/arcane_glow_red.png,texture,Unity-EULA,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,"VFX texture, no CC0/MIT source located; treated as BizachiCode-original. embed only, no standalone redistribution; upload Restricted. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps",unverified
ThirdPartyResources/Effects/arcane_glow_red_weaponskin.png,texture,Unity-EULA,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,"VFX texture, no CC0/MIT source located; treated as BizachiCode-original. embed only, no standalone redistribution; upload Restricted. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps",unverified
